business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,hours,source
0x80c8c02c2765ac17:0xd0283f3b9e714919,Nail Care,"Nail Care, 2300 N Rainbow Blvd # 107, Las Vegas, NV 89108", Las Vegas,Nevada,89108,36.202309,-115.2418118,3.7,86,"[['Monday', '9:30AM–7:30PM'], ['Tuesday', '9:30AM–7:30PM'], ['Wednesday', '9:30AM–7:30PM'], ['Thursday', '9:30AM–7:30PM'], ['Friday', '9:30AM–7:30PM'], ['Saturday', '9:30AM–7:30PM'], ['Sunday', '11AM–5:30PM']]",G
0x808fc65d2f7b9477:0x714a991412a05036,Prime Nails,"Prime Nails, 46541 Mission Blvd, Fremont, CA 94539", Fremont,California,94539,37.4924516,-121.9285449,4.5,33,"[['Monday', '10AM–7PM'], ['Tuesday', '10AM–7PM'], ['Wednesday', '10AM–7PM'], ['Thursday', '10AM–7PM'], ['Friday', '10AM–7PM'], ['Saturday', '9AM–6PM'], ['Sunday', '10AM–5PM']]",G
0x80e825226636d97b:0x831a22b689e5d02b,Jamie's Hair Design and Day Spa,"Jamie's Hair Design and Day Spa, 2940 Thousand Oaks Blvd g, Thousand Oaks, CA 91362", Thousand Oaks,California,91362,34.1701204,-118.8386647,4.7,66,"[['Monday', '9AM–5PM'], ['Tuesday', '9AM–6PM'], ['Wednesday', '9AM–6PM'], ['Thursday', '9AM–6PM'], ['Friday', '9AM–6PM'], ['Saturday', '8AM–4PM'], ['Sunday', 'Closed']]",G
0x8864baa4857a831d:0x1324f3c0133a60c0,Mi Mi Nails,"Mi Mi Nails, 193 Henslee Dr, Dickson, TN 37055", Dickson,Tennessee,37055,36.0771902,-87.3713628,3.7,125,"[['Monday', '9:30AM–7PM'], ['Tuesday', '9:30AM–7PM'], ['Wednesday', '9:30AM–7PM'], ['Thursday', '9:30AM–7PM'], ['Friday', '9:30AM–7PM'], ['Saturday', '9:30AM–7PM'], ['Sunday', '12–5PM']]",G
0x80dcdfe604653f8d:0xd328d00eb27abccf,Soho Salon & Spa,"Soho Salon & Spa, 1815 Westcliff Dr, Newport Beach, CA 92660", Newport Beach,California,92660,33.6265755,-117.9066626,4.8,18,"[['Monday', '10AM–3PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–6PM'], ['Saturday', '9AM–6PM'], ['Sunday', 'Closed']]",G
0x8853a5267975c223:0x364555bcdd4afb8,Diva Nails & Spa,"Diva Nails & Spa, 5038 Peters Creek Pkwy #130, Winston-Salem, NC 27127", Winston-Salem,North Carolina,27127,36.0026941,-80.26361469999999,3.8,118,"[['Monday', '9:30AM–7PM'], ['Tuesday', '9:30AM–7PM'], ['Wednesday', '9:30AM–7PM'], ['Thursday', '9:30AM–7PM'], ['Friday', '9:30AM–7PM'], ['Saturday', '9:30AM–7PM'], ['Sunday', '9:30AM–7PM']]",G
0x88f5a8d1aa11eae7:0x5503b2947b304947,Spring Nail,"Spring Nail, 6011 Memorial Dr # 12, Stone Mountain, GA 30083", Stone Mountain,Georgia,30083,33.8013143,-84.1918352,3.6,118,"[['Monday', '10AM–7PM'], ['Tuesday', 'Closed'], ['Wednesday', '10AM–7PM'], ['Thursday', '9AM–8PM'], ['Friday', '9AM–8PM'], ['Saturday', '9AM–8PM'], ['Sunday', '12–6PM']]",G
0x886526334238915b:0x7fb83c69e1e19f27,Star Nails,"Star Nails, 916 Tiny Town Rd, Clarksville, TN 37042", Clarksville,Tennessee,37042,36.630669,-87.399097,4.5,86,"[['Monday', 'Closed'], ['Tuesday', '9AM–6PM'], ['Wednesday', '9AM–6PM'], ['Thursday', '9AM–6PM'], ['Friday', '9AM–6PM'], ['Saturday', '9AM–5PM'], ['Sunday', 'Closed']]",G
0x54c11e6d673b8745:0x34437cf7b0d651b3,Sola Salon Studios,"Sola Salon Studios, 440 W 6th Ave, Eugene, OR 97401", Eugene,Oregon,97401,44.0530375,-123.0996812,4.7,78,"[['Monday', '8AM–8PM'], ['Tuesday', '8AM–8PM'], ['Wednesday', '8AM–8PM'], ['Thursday', '8AM–8PM'], ['Friday', '8AM–8PM'], ['Saturday', '8AM–8PM'], ['Sunday', '8AM–8PM']]",G
0x808f7dd2920605f3:0x8340a7e95cf6c0ae,Top Nail,"Top Nail, 1326 Ocean Ave, San Francisco, CA 94112", San Francisco,California,94112,37.7242079,-122.4569843,4.0,26,,G
0x88405e3e4d365ca7:0xf73a14d631f12953,Cincinnati Nails,"Cincinnati Nails, 3461 Towne Blvd #364, Middletown, OH 45005", Middletown,Ohio,45005,39.4964491,-84.3315301,3.4,68,"[['Monday', '10AM–6PM'], ['Tuesday', '10AM–6PM'], ['Wednesday', '10AM–6PM'], ['Thursday', '10AM–6PM'], ['Friday', '10AM–6PM'], ['Saturday', '10AM–6PM'], ['Sunday', '12AM–5PM']]",G
0x87baefd6b4bbe3b1:0xaec9f23b3286080c,Diva Nails Salon,"Diva Nails Salon, 621 N Baltimore Ave, Derby, KS 67037", Derby,Kansas,67037,37.5488484,-97.2706878,4.4,117,"[['Monday', '9AM–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM'], ['Saturday', '9AM–7PM'], ['Sunday', '12–5PM']]",G
0x89e8499acc6b293d:0x7914d2aa22db788e,Lin Four Seasons Nail and Spa,"Lin Four Seasons Nail and Spa, 840 Montauk Hwy, Bayport, NY 11705", Bayport,New York,11705,40.747083,-73.050473,4.3,27,"[['Monday', 'Closed'], ['Tuesday', '9:30AM–7PM'], ['Wednesday', '9:30AM–7PM'], ['Thursday', '9:30AM–7PM'], ['Friday', '9:30AM–7PM'], ['Saturday', '9AM–6:30PM'], ['Sunday', '10AM–6PM']]",G
0x80c355dd5ee24411:0xb9cc9627d1d9a289,DK NAILS & SPA,"DK NAILS & SPA, 1673 E Highland Ave, San Bernardino, CA 92404", San Bernardino,California,92404,34.1354331,-117.2506866,4.5,68,"[['Monday', '10AM–7PM'], ['Tuesday', '10AM–7PM'], ['Wednesday', '10AM–7PM'], ['Thursday', '10AM–7PM'], ['Friday', '10AM–7PM'], ['Saturday', '10AM–7PM'], ['Sunday', '10AM–3PM']]",G
0x88582e61214ec561:0xbe0fef697b64326a,MIX Salon Studios - Suites (Pelham),"MIX Salon Studios - Suites (Pelham), 115 Pelham Rd building 13, Greenville, SC 29615", Greenville,South Carolina,29615,34.8678788,-82.3492045,4.8,48,"[['Monday', '8AM–5PM'], ['Tuesday', '8AM–5PM'], ['Wednesday', '8AM–5PM'], ['Thursday', '8AM–5PM'], ['Friday', '8AM–5PM'], ['Saturday', '8AM–5PM'], ['Sunday', 'Closed']]",G
0x87fd81e6b6f51955:0x79f27bc1ce01777d,The Nail Salon SG,"The Nail Salon SG, 550 Sunrise Dr #104, Spring Green, WI 53588", Spring Green,Wisconsin,53588,43.183137,-90.0616488,4.7,16,"[['Monday', 'Closed'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–5PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed']]",G
0x865b3518b76bfa71:0x6c6ccccccbddae84,HALINA spa + medical rejuvenation,"HALINA spa + medical rejuvenation, 3600 N Capital of Texas Hwy #180, Austin, TX 78746", Austin,Texas,78746,30.3344627,-97.8084079,4.7,88,"[['Monday', '12–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM'], ['Saturday', '9AM–7PM'], ['Sunday', '11AM–6PM']]",G
0x89b00f02d72f00db:0x69dc6cea486dfa80,The Nail Salon,"The Nail Salon, 1201 N Main St, Suffolk, VA 23434", Suffolk,Virginia,23434,36.745332,-76.58368899999999,3.9,96,"[['Monday', '10AM–6PM'], ['Tuesday', '10AM–6PM'], ['Wednesday', '10AM–6PM'], ['Thursday', '10AM–6PM'], ['Friday', '10AM–6PM'], ['Saturday', '10AM–6PM'], ['Sunday', 'Closed']]",G
0x89c6cb951b9cc3a3:0xe63dc9e6e2dab79f,Le Chic Nail Salon,"Le Chic Nail Salon, 2010 Marlton Pike W, Cherry Hill, NJ 08002", Cherry Hill,New Jersey,08002,39.9206999,-75.0355641,4.4,138,"[['Monday', '9:30AM–7:30PM'], ['Tuesday', '9:30AM–7:30PM'], ['Wednesday', '9:30AM–7:30PM'], ['Thursday', '9:30AM–7:30PM'], ['Friday', '9:30AM–7:30PM'], ['Saturday', '9AM–6PM'], ['Sunday', '10AM–5PM']]",G
0x89b7b22d4c297f5f:0x443aad4ea14dff4e,Nails Hurricane Too,"Nails Hurricane Too, 4535 Duke St, Alexandria, VA 22304", Alexandria,Virginia,22304,38.8131056,-77.1108272,3.0,78,"[['Monday', '10AM–8:30PM'], ['Tuesday', '10AM–8:30PM'], ['Wednesday', '10AM–8:30PM'], ['Thursday', '10AM–8:30PM'], ['Friday', '10AM–8:30PM'], ['Saturday', '9AM–7:30PM'], ['Sunday', '11AM–5:30PM']]",G
0x89b7c963ff687897:0x38aedd8af04aaf06,Bethesda Salon,"Bethesda Salon, 4807 St Elmo Ave, Bethesda, MD 20814", Bethesda,Maryland,20814,38.9898496,-77.0966863,4.4,35,"[['Monday', '10AM–5PM'], ['Tuesday', '10AM–5PM'], ['Wednesday', '10AM–5PM'], ['Thursday', '10AM–5PM'], ['Friday', '10AM–5PM'], ['Saturday', '10AM–5PM'], ['Sunday', '10AM–5PM']]",G
0x872b38b42ba1a3e1:0xc78a67382f33bbf2,Twizted Manez Beauty & Barber,"Twizted Manez Beauty & Barber, 15671 West Roosevelt Street #102 & 103, Goodyear, AZ 85338", Goodyear,Arizona,85338,33.4570242,-112.3962726,4.3,174,"[['Monday', '9AM–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM'], ['Saturday', '8AM–5PM'], ['Sunday', 'Closed']]",G
0x872b40b2bbd679fb:0x53a28ad8f03fa4a7,Bella Rouge Salon & Spa,"Bella Rouge Salon & Spa, 12725 W Indian School Rd B-105, Litchfield Park, AZ 85340", Litchfield Park,Arizona,85340,33.4928523,-112.3331517,4.5,38,"[['Monday', '9AM–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM'], ['Saturday', '9AM–7PM'], ['Sunday', 'Closed']]",G
0x88312bc2fc65cde1:0x1bd3d95ad21c5367,Nicole Jeffrey's Salon,"Nicole Jeffrey's Salon, 2215 E Waterloo Rd, Akron, OH 44312", Akron,Ohio,44312,41.032872,-81.45247499999999,4.9,139,"[['Monday', '12–8PM'], ['Tuesday', '12–8PM'], ['Wednesday', '9AM–8PM'], ['Thursday', '9AM–8PM'], ['Friday', '9AM–5PM'], ['Saturday', '9AM–5PM'], ['Sunday', '12–6PM']]",G
0x872b651330275bcb:0x3fb69e0634579f1e,NORTERRA Pure Beauty Salon & Spa,"NORTERRA Pure Beauty Salon & Spa, 2450 W Happy Valley Rd #1142, Phoenix, AZ 85085", Phoenix,Arizona,85085,33.714133,-112.1116785,4.7,33,"[['Monday', 'Closed'], ['Tuesday', 'Closed'], ['Wednesday', '9:30AM–4PM'], ['Thursday', '9:30AM–4PM'], ['Friday', '9:30AM–5PM'], ['Saturday', '9:30AM–5PM'], ['Sunday', '11AM–5PM']]",G
0x87d42eaa24fd359b:0x54fd4a2547c77731,City Nail & Spa,"City Nail & Spa, 2213 E Highland Dr, Jonesboro, AR 72401", Jonesboro,Arkansas,72401,35.820409999999995,-90.67972,4.5,164,"[['Monday', '9AM–7:30PM'], ['Tuesday', '9AM–7:30PM'], ['Wednesday', '9AM–7:30PM'], ['Thursday', '9AM–7:30PM'], ['Friday', '9AM–7:30PM'], ['Saturday', '9AM–7:30PM'], ['Sunday', '12–5PM']]",G
0x87d42eadc9acd0af:0x7b019ab64dc6c416,Ivy Nail Lounge,"Ivy Nail Lounge, 1810 E Highland Dr, Jonesboro, AR 72401", Jonesboro,Arkansas,72401,35.8217317,-90.6843337,4.3,138,"[['Monday', '9AM–7:30PM'], ['Tuesday', '9AM–7:30PM'], ['Wednesday', '9AM–7:30PM'], ['Thursday', '9AM–7:30PM'], ['Friday', '9AM–7:30PM'], ['Saturday', '9AM–7:30PM'], ['Sunday', '12–5PM']]",G
0x88d91c3ad8a4be89:0xca1e9110d7d405b0,Lily Nail Spa,"Lily Nail Spa, 7050 W Palmetto Park Rd # 22, Boca Raton, FL 33433", Boca Raton,Florida,33433,26.3471758,-80.1567036,3.6,38,"[['Monday', '9AM–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM'], ['Saturday', '9AM–7PM'], ['Sunday', 'Closed']]",G
0x88fba7c6d3bff94d:0xd72694ccdc819059,Sola Salon Studios,"Sola Salon Studios, 1 Godley Station Blvd, Pooler, GA 31322", Pooler,Georgia,31322,32.1345787,-81.25704189999999,5.0,35,"[['Monday', '8AM–8PM'], ['Tuesday', '8AM–8PM'], ['Wednesday', '8AM–8PM'], ['Thursday', '8AM–8PM'], ['Friday', '8AM–8PM'], ['Saturday', '8AM–8PM'], ['Sunday', '8AM–8PM']]",G
0x53628789c183bc81:0x5506738da2232e7b,Painted Nail Co,"Painted Nail Co, 151 S Oak St, Colville, WA 99114", Colville,Washington,99114,48.54391,-117.9039209,4.3,14,,G
0x88690c162b6bea29:0x31481f149f1689d6,Perfect Nails,"Perfect Nails, 5625 Preston Hwy, Louisville, KY 40219", Louisville,Kentucky,40219,38.1681458,-85.7031506,3.7,118,"[['Monday', '9:30AM–8PM'], ['Tuesday', '9:30AM–8PM'], ['Wednesday', '9:30AM–8PM'], ['Thursday', '9:30AM–8PM'], ['Friday', '9:30AM–8PM'], ['Saturday', '9:30AM–8PM'], ['Sunday', '12–6PM']]",G
0x880507ac5ac09c09:0xa0e6ff58d6f91353,Hive Salon,"Hive Salon, 13860 W Greenfield Ave, Brookfield, WI 53005", Brookfield,Wisconsin,53005,43.0172183,-88.0851988,4.7,58,"[['Monday', 'Closed'], ['Tuesday', 'Closed'], ['Wednesday', '10AM–7PM'], ['Thursday', '10AM–7PM'], ['Friday', '10AM–6PM'], ['Saturday', '9AM–5PM'], ['Sunday', '9AM–1PM']]",G
0x52b45f1e52b9780b:0xb08c53d46a24b2ac,Envy Nails,"Envy Nails, 330 3rd St NE, Waite Park, MN 56387", Waite Park,Minnesota,56387,45.5581209,-94.2078682,4.1,63,"[['Monday', '9:30AM–7PM'], ['Tuesday', '9:30AM–7PM'], ['Wednesday', '9:30AM–7PM'], ['Thursday', '9:30AM–7PM'], ['Friday', '9:30AM–7PM'], ['Saturday', '10AM–5PM'], ['Sunday', '11AM–4PM']]",G
0x88f5f69c419e06e9:0x14d15e0bd58534cd,Nails Studio & Spa,"Nails Studio & Spa, Lakeshore Mall, # B4, 150 Pearl Nix Pkwy, Gainesville, GA 30501", # B4,Georgia,Pearl,34.292649,-83.843608,4.2,166,"[['Monday', '10AM–8PM'], ['Tuesday', '10AM–8PM'], ['Wednesday', '10AM–8PM'], ['Thursday', '10AM–8PM'], ['Friday', '10AM–9PM'], ['Saturday', '10AM–9PM'], ['Sunday', '12–6PM']]",G
0x885d4a0102ee9115:0xd27c08b89a0a834e,The Woodhouse Day Spa - Somerset,"The Woodhouse Day Spa - Somerset, 400 W Columbia St, Somerset, KY 42501", Somerset,Kentucky,42501,37.0929062,-84.60925549999999,4.8,148,"[['Monday', '8AM–6PM'], ['Tuesday', '8AM–8PM'], ['Wednesday', '8AM–6PM'], ['Thursday', '8AM–8PM'], ['Friday', '8AM–6PM'], ['Saturday', '8AM–6PM'], ['Sunday', 'Closed']]",G
0x89c25afe0fbd26e5:0x713788588e8f8661,IL Giglio Nail & Spa,"IL Giglio Nail & Spa, 351 5th Ave, Brooklyn, NY 11215", Brooklyn,New York,11215,40.6717402,-73.9839327,4.7,57,"[['Monday', '11AM–8PM'], ['Tuesday', '11AM–8PM'], ['Wednesday', '10AM–8:15PM'], ['Thursday', '10AM–8PM'], ['Friday', '10AM–8PM'], ['Saturday', '10AM–8PM'], ['Sunday', '10AM–8PM']]",G
0x87d8d3926b2da439:0x889020d632bf9040,European Beauty House,"European Beauty House, 14388 Manchester Rd, Manchester, MO 63011", Manchester,Missouri,63011,38.5928317,-90.5153284,4.9,157,"[['Monday', 'Closed'], ['Tuesday', '10AM–8PM'], ['Wednesday', '10AM–8PM'], ['Thursday', '10AM–8PM'], ['Friday', '10AM–8PM'], ['Saturday', '10AM–6PM'], ['Sunday', 'Closed']]",G
0x87c11c555c3b99a7:0x105e09616f44cc9a,Bolero Salon & Spa,"Bolero Salon & Spa, 19321 US-40, Independence, MO 64055", Independence,Missouri,64055,39.029379,-94.3557059,4.7,38,"[['Monday', '9AM–5PM'], ['Tuesday', '9AM–8PM'], ['Wednesday', '9AM–8PM'], ['Thursday', '9AM–8PM'], ['Friday', '9AM–5PM'], ['Saturday', '9AM–4PM'], ['Sunday', 'Closed']]",G
0x8816cf940e612abd:0x11a21f41ea1169f7,Sophia Nail Salon,"Sophia Nail Salon, 336 Bittersweet Rd, Mishawaka, IN 46544", Mishawaka,Indiana,46544,41.6661695,-86.1081573,3.8,148,"[['Monday', '9:30AM–7:30PM'], ['Tuesday', '9:30AM–7:30PM'], ['Wednesday', '9:30AM–7:30PM'], ['Thursday', '9:30AM–7:30PM'], ['Friday', '9:30AM–7:30PM'], ['Saturday', '9:30AM–7:30PM'], ['Sunday', '11AM–5PM']]",G
0x8816d1bb5b46794b:0x9bb4194fd99ae81,Natural Nail,"Natural Nail, 12980 IN-23 ste.e, Granger, IN 46530", Granger,Indiana,46530,41.7517048,-86.1198651,4.3,54,"[['Monday', '9AM–8PM'], ['Tuesday', '9AM–8PM'], ['Wednesday', '9AM–8PM'], ['Thursday', '9AM–8PM'], ['Friday', '9AM–8PM'], ['Saturday', '9AM–8PM'], ['Sunday', '11AM–5PM']]",G
0x8640e9c65d12a6e9:0x5fea9d9a9614ffda,D&L Nails Spa,"D&L Nails Spa, 6585 W Bellfort Ave, Houston, TX 77035", Houston,Texas,77035,29.655384,-95.5066909,3.8,58,"[['Monday', 'Closed'], ['Tuesday', '10AM–7PM'], ['Wednesday', '10AM–7PM'], ['Thursday', '10AM–7PM'], ['Friday', '10AM–7PM'], ['Saturday', '10AM–7PM'], ['Sunday', '12–6PM']]",G
0x872a492e0efd22f5:0xcb695ba46de4472b,STV Nails,"STV Nails, 530 E Hunt Hwy #109, San Tan Valley, AZ 85143", San Tan Valley,Arizona,85143,33.1611367,-111.5608328,2.7,38,"[['Monday', '9AM–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM'], ['Saturday', '9AM–6PM'], ['Sunday', 'Closed']]",G
0x87c91aa5243bb8c1:0x5d811b2f19004d17,Magic Nails,"Magic Nails, 813 W Central Ave # 11, Bentonville, AR 72712", Bentonville,Arkansas,72712,36.3719616,-94.2210474,4.8,38,"[['Monday', 'Closed'], ['Tuesday', '9:30AM–7PM'], ['Wednesday', '9:30AM–7PM'], ['Thursday', '9:30AM–7PM'], ['Friday', '9:30AM–7PM'], ['Saturday', '9:30AM–7PM'], ['Sunday', 'Closed']]",G
0x88e6d98e4496a2f7:0x40a90cb57b11d516,Fancy nails &spa,"Fancy nails &spa, 1100 Beville Rd, Daytona Beach, FL 32114", Daytona Beach,Florida,32114,29.1752999,-81.0297889,4.7,7,"[['Monday', '9AM–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM'], ['Saturday', '9AM–7PM'], ['Sunday', 'Closed']]",G
0x53531a6875a31339:0x15cd998e84675ab,ProNails,"ProNails, 160 W Broadway, Jackson, WY 83001", Jackson,Wyoming,83001,43.479233,-110.7647153,4.0,78,"[['Monday', 'Closed'], ['Tuesday', '11AM–6PM'], ['Wednesday', '11AM–6PM'], ['Thursday', '11AM–6PM'], ['Friday', '11AM–6PM'], ['Saturday', '11AM–6PM'], ['Sunday', '11AM–6PM']]",G
0x865b1cf078f7cf29:0x3d7774e08c2e45a,K B Nail & Spa,"K B Nail & Spa, 701 US-281, Marble Falls, TX 78654", Marble Falls,Texas,78654,30.575106,-98.273059,4.1,58,"[['Monday', '9AM–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM'], ['Saturday', '9AM–7PM'], ['Sunday', '11AM–6PM']]",G
0x880fd34e628b683f:0xc3cb45643374426f,Karen Gold Coast Nails,"Karen Gold Coast Nails, 1015 N Clark St, Chicago, IL 60610", Chicago,Illinois,60610,41.901069,-87.6312014,4.4,38,"[['Monday', '10AM–8PM'], ['Tuesday', '10AM–8PM'], ['Wednesday', '10AM–8PM'], ['Thursday', '10AM–8PM'], ['Friday', '10AM–8PM'], ['Saturday', '10AM–7PM'], ['Sunday', '10AM–5PM']]",G
0x87df370bfc84e103:0xb19e193e2d822ef1,Pro Nails Salon on Lindbergh,"Pro Nails Salon on Lindbergh, 8450 N Lindbergh Blvd, Florissant, MO 63031", Florissant,Missouri,63031,38.7938343,-90.3414701,3.5,77,"[['Monday', '9:30AM–7PM'], ['Tuesday', '9:30AM–7PM'], ['Wednesday', '9:30AM–7PM'], ['Thursday', '9:30AM–7PM'], ['Friday', '9:30AM–7PM'], ['Saturday', '9:30AM–6PM'], ['Sunday', '11AM–3PM']]",G
0x87d8b4a9152345e1:0xf3bb006a0b8739,Kelly & Lý Nails,"Kelly & Lý Nails, 3625 Page Blvd, St. Louis, MO 63113", St. Louis,Missouri,63113,38.6472947,-90.2277823,4.0,94,"[['Monday', '10AM–6PM'], ['Tuesday', '10AM–6PM'], ['Wednesday', '10AM–6PM'], ['Thursday', '10AM–6PM'], ['Friday', '10AM–6PM'], ['Saturday', '9AM–6PM'], ['Sunday', 'Closed']]",G
0x89c19c08aeed096f:0x3c18aea6e5f6f113,"Salon Allure Hair, Nails & Spa","Salon Allure Hair, Nails & Spa, 2606 NJ-37, Toms River, NJ 08753", 2606 NJ-37,New Jersey,River,39.9505948,-74.1287253,4.7,34,"[['Monday', 'Closed'], ['Tuesday', '10AM–8PM'], ['Wednesday', '10AM–8PM'], ['Thursday', '10AM–8PM'], ['Friday', '10AM–6PM'], ['Saturday', '9AM–2PM'], ['Sunday', 'Closed']]",G
0x88773c9a614a8fc1:0x7e1f3f057175b982,Hairbangers,"Hairbangers, 302 N Pershing St, Energy, IL 62933", Energy,Illinois,62933,37.7765373,-89.0259057,4.4,28,,G
0x8863f87359492707:0xc0d9b93d95f98716,The Beauty Lounge,"The Beauty Lounge, 611 Medical Center Pkwy, Murfreesboro, TN 37129", Murfreesboro,Tennessee,37129,35.8554306,-86.39803309999999,4.5,96,"[['Monday', '9AM–8PM'], ['Tuesday', '9AM–8PM'], ['Wednesday', '9AM–8PM'], ['Thursday', '9AM–8PM'], ['Friday', '8:30AM–7PM'], ['Saturday', '8:30AM–7PM'], ['Sunday', 'Closed']]",G
0x808fa31b0a31028d:0xeacca17827126311,Sola Salon Studios,"Sola Salon Studios, 2115 Broadway, Redwood City, CA 94063", Redwood City,California,94063,37.4862599,-122.2286657,4.9,18,"[['Monday', '8AM–8PM'], ['Tuesday', '8AM–8PM'], ['Wednesday', '8AM–8PM'], ['Thursday', '8AM–8PM'], ['Friday', '8AM–8PM'], ['Saturday', '8AM–8PM'], ['Sunday', '8AM–8PM']]",G
0x87d963dd180ac393:0x9dd5d8a4b61bc4dc,M K Nails Salon & Skin Care,"M K Nails Salon & Skin Care, 450 Cumberland Way # G, Sullivan, MO 63080", Sullivan,Missouri,63080,38.217926,-91.1572723,2.9,48,"[['Monday', 'Closed'], ['Tuesday', '10AM–7PM'], ['Wednesday', '10AM–7PM'], ['Thursday', '10AM–7PM'], ['Friday', '10AM–7PM'], ['Saturday', '9AM–6PM'], ['Sunday', '10AM–5PM']]",G
0x88569d1742a92e2b:0x8aaf95f0ca6b5bb2,Lenox Salon Suites Ballantyne,"Lenox Salon Suites Ballantyne, 12335 N Community House Rd d, Charlotte, NC 28277", Charlotte,North Carolina,28277,35.069832,-80.84249,4.6,18,,G
0x86275c05afcf2af7:0x6a05bacd277bf48e,"Regal Nails, Salon & Spa","Regal Nails, Salon & Spa, 880 U.S. Hwy 190, Covington, LA 70433", 880 U.S. Hwy 190,Louisiana,,30.443297,-90.078678,3.5,8,,G
0x881d5a561e1c64c5:0x78b2a813a6bafb2f,Saguaro Day Spa & Wellness Center of Door County,"Saguaro Day Spa & Wellness Center of Door County, 3899 Old Hwy Rd, Sturgeon Bay, WI 54235", Sturgeon Bay,Wisconsin,54235,44.8574046,-87.3470377,4.4,33,"[['Monday', 'Closed'], ['Tuesday', '9AM–5PM'], ['Wednesday', '9AM–5PM'], ['Thursday', '9AM–5PM'], ['Friday', '9AM–5PM'], ['Saturday', '8:30AM–12PM'], ['Sunday', 'Closed']]",G
0x80d9541649a6b1a1:0xbb04a6d746ac70f4,Vicky's Hair & Nail Design,"Vicky's Hair & Nail Design, 4642 University Ave, San Diego, CA 92105", San Diego,California,92105,32.7498092,-117.0945587,4.6,18,"[['Monday', '9:30AM–7PM'], ['Tuesday', '9:30AM–7PM'], ['Wednesday', '9:30AM–7PM'], ['Thursday', '9:30AM–7PM'], ['Friday', '9:30AM–7PM'], ['Saturday', '9:30AM–7PM'], ['Sunday', '9:30AM–7PM']]",G
0x80e9157df225863d:0x6157cc6ca3d44385,SB NAIL BAR,"SB NAIL BAR, 632 State St, Santa Barbara, CA 93101", Santa Barbara,California,93101,34.418605,-119.697713,4.1,67,"[['Monday', '9:30AM–8PM'], ['Tuesday', '9:30AM–8PM'], ['Wednesday', '9:30AM–8PM'], ['Thursday', '9:30AM–8PM'], ['Friday', '9:30AM–8PM'], ['Saturday', '9:30AM–8PM'], ['Sunday', '10AM–7PM']]",G
0x89c5ec1230e078bf:0x2c469b3c7af924dc,Nail Tech,"Nail Tech, Pottsville, PA 17901", PA 17901,Pennsylvania,,40.7059061,-76.1900785,3.4,81,"[['Monday', '10AM–7PM'], ['Tuesday', '10AM–7PM'], ['Wednesday', '10AM–7PM'], ['Thursday', '10AM–7PM'], ['Friday', '10AM–7PM'], ['Saturday', '10AM–7PM'], ['Sunday', '11AM–5PM']]",G
0x80e9147b83bbf617:0x5abfcbb07231e47f,Fancy Nails,"Fancy Nails, 220 W Carrillo St # 3, Santa Barbara, CA 93101", Santa Barbara,California,93101,34.4190851,-119.704982,3.7,24,"[['Monday', '9AM–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM'], ['Saturday', '9AM–5PM'], ['Sunday', '10AM–4PM']]",G
0x87cf7b6f86aedd5d:0x62fb80722e82889b,Jennie's Nails,"Jennie's Nails, 3250 E Battlefield Rd d, Springfield, MO 65804", Springfield,Missouri,65804,37.1568282,-93.2302162,4.1,128,"[['Monday', '9AM–8PM'], ['Tuesday', '9AM–8PM'], ['Wednesday', '9AM–8PM'], ['Thursday', '9AM–8PM'], ['Friday', '9AM–8PM'], ['Saturday', '9AM–8PM'], ['Sunday', '12–5PM']]",G
