user_id,compliment,count,compliment_id
UJ3ynvH_r31KBRO_08dKmQ,cool,1,COM24922
UJ3ynvH_r31KBRO_08dKmQ,funny,4,COM24923
UJ3ynvH_r31KBRO_08dKmQ,useful,12,COM24924
UKDJgRSbjmHkHkQ0vBhWJQ,useful,2,COM24936
UKLJgUc81pO4coJm-mxkgA,funny,9,COM24939
UKLJgUc81pO4coJm-mxkgA,useful,7,COM24940
UKWk-vIzpwnbuhjSTBhVYA,compliment_profile,1,COM24941
UKWk-vIzpwnbuhjSTBhVYA,cool,49,COM24942
UKWk-vIzpwnbuhjSTBhVYA,funny,21,COM24943
UKWk-vIzpwnbuhjSTBhVYA,useful,149,COM24944
UKblPORCc2g37raCQF9LcA,cool,87,COM24946
UKblPORCc2g37raCQF9LcA,funny,47,COM24947
UKblPORCc2g37raCQF9LcA,useful,196,COM24948
ULA3dfj1hpnz7BIEDT7duQ,cool,1,COM24950
ULA3dfj1hpnz7BIEDT7duQ,funny,1,COM24951
ULA3dfj1hpnz7BIEDT7duQ,useful,5,COM24952
ULXFLuCi7zZNzBr0astCuA,compliment_profile,2,COM24953
ULXFLuCi7zZNzBr0astCuA,cool,65,COM24954
ULXFLuCi7zZNzBr0astCuA,funny,15,COM24955
ULXFLuCi7zZNzBr0astCuA,useful,124,COM24956
UM5wmpYW96H-z5x55Lzrbg,cool,10,COM24958
UM5wmpYW96H-z5x55Lzrbg,funny,7,COM24959
UM5wmpYW96H-z5x55Lzrbg,useful,42,COM24960
UM6ovY3YP7mWwjMDqV_f8w,cool,1,COM24962
UM6ovY3YP7mWwjMDqV_f8w,useful,3,COM24964
UM8wLwvJtLvCzbPY1_xvzQ,compliment_profile,1,COM24965
UM8wLwvJtLvCzbPY1_xvzQ,cool,7,COM24966
UM8wLwvJtLvCzbPY1_xvzQ,funny,2,COM24967
UM8wLwvJtLvCzbPY1_xvzQ,useful,8,COM24968
UMoRa1s1grr9IwM8wPmxhg,useful,13,COM24972
UN96iuwF3MOGI8srZyK7lg,cool,3,COM24974
UN96iuwF3MOGI8srZyK7lg,funny,5,COM24975
UN96iuwF3MOGI8srZyK7lg,useful,20,COM24976
UOBs9eGGmAXH5vA3r9W3LA,cool,1,COM24994
UOBs9eGGmAXH5vA3r9W3LA,useful,3,COM24996
UOUw1omZi8uWhCyvVUSCOA,cool,1,COM24998
UOUw1omZi8uWhCyvVUSCOA,funny,1,COM24999
UOUw1omZi8uWhCyvVUSCOA,useful,5,COM25000
UOk7u5RBKwANA9mJDX4djg,cool,2,COM25006
UOk7u5RBKwANA9mJDX4djg,useful,11,COM25008
UPnDZRKCmm86rrfvhqaYow,useful,2,COM25012
UQ60ZuGCgxnarQc1BZsWKA,cool,2,COM25014
UQ60ZuGCgxnarQc1BZsWKA,useful,13,COM25016
UQBXfBwMk4DAQf_qgTQeog,funny,6,COM25023
UQBXfBwMk4DAQf_qgTQeog,useful,20,COM25024
UQ_lKjV9GGqSL9ugWEGdiQ,cool,2,COM25026
UQ_lKjV9GGqSL9ugWEGdiQ,useful,3,COM25028
UQhy2XChUchieX1vgONw0Q,useful,2,COM25036
UQplkniUT5kFtx5bdUtKng,cool,1,COM25038
UQplkniUT5kFtx5bdUtKng,useful,2,COM25040
URW80hbqt4f7nIuT1y1dTA,cool,64,COM25042
URW80hbqt4f7nIuT1y1dTA,funny,14,COM25043
URW80hbqt4f7nIuT1y1dTA,useful,110,COM25044
URYv2dUhge0mweN-0Ku4Qg,cool,18,COM25046
URYv2dUhge0mweN-0Ku4Qg,funny,10,COM25047
URYv2dUhge0mweN-0Ku4Qg,useful,47,COM25048
URv31w7eyRxB0tZlCRTMGw,cool,2,COM25054
URv31w7eyRxB0tZlCRTMGw,funny,3,COM25055
URv31w7eyRxB0tZlCRTMGw,useful,13,COM25056
UTigICpwHhOybtVltzx3Cw,cool,10,COM25058
UTigICpwHhOybtVltzx3Cw,funny,6,COM25059
UTigICpwHhOybtVltzx3Cw,useful,29,COM25060
UVGDFyUOSdxprN9QAd8RAA,useful,1,COM25072
UVJ7xyLO1WCfj11Ireef2g,useful,1,COM25076
UVYPf6IDNWSIwpRx040eFA,cool,1,COM25078
UVYPf6IDNWSIwpRx040eFA,funny,1,COM25079
UVYPf6IDNWSIwpRx040eFA,useful,8,COM25080
UVhFnTQEmMpA0WgdlBHh_A,useful,4,COM25084
UVhJLNdHULdF-pdoGKD3mQ,cool,3,COM25086
UVhJLNdHULdF-pdoGKD3mQ,funny,7,COM25087
UVhJLNdHULdF-pdoGKD3mQ,useful,8,COM25088
UWi8NKCUjwSYcFB9G25FVQ,useful,9,COM25092
UXNp055bxxofEx-6MfNAsA,cool,1,COM25102
UXNp055bxxofEx-6MfNAsA,useful,2,COM25104
UXTU-QFiXCy7U_fuEh2MZg,cool,4,COM25106
UXTU-QFiXCy7U_fuEh2MZg,funny,2,COM25107
UXTU-QFiXCy7U_fuEh2MZg,useful,11,COM25108
UXxcBMC72Ua-x0_Ah1TEAw,useful,3,COM25112
UY5yfliWLKgT21tC7NjBfA,funny,1,COM25115
UY5yfliWLKgT21tC7NjBfA,useful,3,COM25116
UYGbB-zRn7Aj3BrD1jmIJg,useful,3,COM25120
UYISjv-VF5KTKzJmEhIhVw,useful,1,COM25124
UYl2ab_ufSMan0-n0dWsuw,useful,1,COM25128
UZJHomcZOxZk9pySmXByPQ,useful,1,COM25136
UZMXK5kAVXbv2iq6d6L5gg,cool,7,COM25138
UZMXK5kAVXbv2iq6d6L5gg,funny,26,COM25139
UZMXK5kAVXbv2iq6d6L5gg,useful,96,COM25140
UZYKIjsIRVW6Y1wGB53Qnw,useful,1,COM25144
UZw6G9hQM-JI-1YGYz5aBA,cool,32,COM25146
UZw6G9hQM-JI-1YGYz5aBA,funny,20,COM25147
UZw6G9hQM-JI-1YGYz5aBA,useful,70,COM25148
U_H196LGcDRr0smb0fppXw,compliment_profile,1,COM25153
U_H196LGcDRr0smb0fppXw,cool,43,COM25154
U_H196LGcDRr0smb0fppXw,funny,11,COM25155
U_H196LGcDRr0smb0fppXw,useful,69,COM25156
U_tUCsHTasVRcsrXRHhv8w,useful,2,COM25164
UabJedPfztQ17F-yKgCe5g,cool,1,COM25170
UabJedPfztQ17F-yKgCe5g,funny,1,COM25171
UabJedPfztQ17F-yKgCe5g,useful,1,COM25172
UbdrN9rH3Fft9DcF8yfYBw,useful,2,COM25184
UbrErvbs3MY-pckbSTQo2g,cool,6,COM25186
UbrErvbs3MY-pckbSTQo2g,funny,14,COM25187
UbrErvbs3MY-pckbSTQo2g,useful,58,COM25188
Uc0m0Yh3034WjE26nDkPlw,cool,2,COM25190
Uc0m0Yh3034WjE26nDkPlw,useful,3,COM25192
UcXKB4rhvxW3xNL7cSeWxg,useful,1,COM25196
UcbWBh4PCXCkZjMZs22c9Q,compliment_profile,2,COM25197
UcbWBh4PCXCkZjMZs22c9Q,cool,10,COM25198
UcbWBh4PCXCkZjMZs22c9Q,funny,5,COM25199
UcbWBh4PCXCkZjMZs22c9Q,useful,39,COM25200
Ucm1nz_YUQCesubz4J_Zbg,cool,10,COM25202
Ucm1nz_YUQCesubz4J_Zbg,useful,19,COM25204
UdNoqPJTUQ-5Ih1BqRW3hA,useful,3,COM25216
UdxwjYmWY6TfleVxRTvmlw,cool,2,COM25218
UdxwjYmWY6TfleVxRTvmlw,funny,1,COM25219
UdxwjYmWY6TfleVxRTvmlw,useful,1,COM25220
Uf5DaxUoKd1gSXkJztFC1w,cool,14,COM25226
Uf5DaxUoKd1gSXkJztFC1w,useful,15,COM25228
UforWqb-zj1k11mTjNc7tg,useful,3,COM25232
Uh3xhO9wIj9KZDWqY1UwHg,useful,1,COM25240
Uh4pYMrVXnTA1HKSW3J9QQ,funny,2,COM25243
Uh4pYMrVXnTA1HKSW3J9QQ,useful,3,COM25244
UhRZU2p1Yuj6oZYJIHp9YQ,cool,1,COM25246
UhRZU2p1Yuj6oZYJIHp9YQ,funny,2,COM25247
UhRZU2p1Yuj6oZYJIHp9YQ,useful,6,COM25248
Uhj_CZJ_cr9HjbcXCmD3Zg,funny,3,COM25255
Uhj_CZJ_cr9HjbcXCmD3Zg,useful,12,COM25256
Ui5cuY0cLaTqWNcYwmBmfw,useful,1,COM25260
UimFhmLJM2eP6U_IScW_Dw,cool,2,COM25266
UimFhmLJM2eP6U_IScW_Dw,useful,4,COM25268
UjCYSBBIuS5V9S0G99IAhA,funny,1,COM25271
UjCYSBBIuS5V9S0G99IAhA,useful,5,COM25272
UjOrv5Rn2cP9X-P-Wk0Log,useful,3,COM25276
UjPGrdt_DQ0w735C56YWHQ,funny,1,COM25279
UjPGrdt_DQ0w735C56YWHQ,useful,1,COM25280
Ujas0L-y29jMHtgmN-0jVA,cool,1,COM25282
Ujas0L-y29jMHtgmN-0jVA,useful,1,COM25284
Uk1HfblFIVT53QER3D8Zdg,cool,1,COM25294
Uk1HfblFIVT53QER3D8Zdg,useful,7,COM25296
UkKjQ35Xxk0efVQVqXT6wQ,cool,2,COM25298
UkKjQ35Xxk0efVQVqXT6wQ,funny,1,COM25299
UkKjQ35Xxk0efVQVqXT6wQ,useful,3,COM25300
UkQuDLIUIQ95UHAb5BfGOA,cool,3,COM25302
UkQuDLIUIQ95UHAb5BfGOA,funny,1,COM25303
UkQuDLIUIQ95UHAb5BfGOA,useful,4,COM25304
UkRo1UTK7WOkFraxQBVPUA,cool,4,COM25306
UkRo1UTK7WOkFraxQBVPUA,useful,4,COM25308
UkhT5EKg0Aiu5vuejo3jVA,cool,1,COM25310
Ul67VQSIrseZTWuMfM-M5Q,cool,3,COM25322
Ul67VQSIrseZTWuMfM-M5Q,useful,5,COM25324
UlzKkuzg0a8hRsWOcaSCBg,cool,9,COM25330
UlzKkuzg0a8hRsWOcaSCBg,funny,6,COM25331
UlzKkuzg0a8hRsWOcaSCBg,useful,19,COM25332
Um5bfs5DH6eizgjH3xZsvg,compliment_profile,10,COM25333
Um5bfs5DH6eizgjH3xZsvg,cool,8225,COM25334
Um5bfs5DH6eizgjH3xZsvg,funny,4927,COM25335
Um5bfs5DH6eizgjH3xZsvg,useful,10382,COM25336
Umg541bZFQ0B2_PF-8O0zg,cool,2,COM25338
Umg541bZFQ0B2_PF-8O0zg,funny,3,COM25339
Umg541bZFQ0B2_PF-8O0zg,useful,5,COM25340
UnAMVBwND8t3VDfYnyLkDQ,cool,14,COM25342
UnAMVBwND8t3VDfYnyLkDQ,funny,6,COM25343
UnAMVBwND8t3VDfYnyLkDQ,useful,38,COM25344
Una23gTlzdPsek4lJJUysg,funny,2,COM25347
Una23gTlzdPsek4lJJUysg,useful,8,COM25348
UnlaDol7hUWD_Hjnlm4WfA,useful,1,COM25352
Uo29qef0Qlq-lPFUT2Yoew,funny,1,COM25359
Uo29qef0Qlq-lPFUT2Yoew,useful,2,COM25360
Uo7JRRhc1eAquXL6kDUOdw,useful,4,COM25364
UoZKp7lCAaNPWnlZv9J0AA,useful,3,COM25368
UoalNWj_NjCHgUFpWb5v7Q,cool,1,COM25370
UoalNWj_NjCHgUFpWb5v7Q,useful,6,COM25372
UokBrqWIPDV0fFgAuoDd5w,useful,1,COM25376
Up4dhG7LNC2WzqohEWz4ZA,cool,1,COM25378
Up4dhG7LNC2WzqohEWz4ZA,funny,1,COM25379
Up4dhG7LNC2WzqohEWz4ZA,useful,3,COM25380
UpELX_4eKvIFlaEMFlLPLA,funny,2,COM25383
UpELX_4eKvIFlaEMFlLPLA,useful,9,COM25384
UqBJa7Huw2_LiLmbCwCKxg,useful,1,COM25388
UqV7ia7_Gc6lGzrr2oxwTg,cool,1,COM25390
UqV7ia7_Gc6lGzrr2oxwTg,useful,1,COM25392
UrLSTy2KpQh8XWHf4394bw,cool,3,COM25402
UrLSTy2KpQh8XWHf4394bw,useful,10,COM25404
Us0ogfTkKd5EHZA0qlYU5A,cool,3,COM25410
Us0ogfTkKd5EHZA0qlYU5A,useful,12,COM25412
UsYpcG0EosFPWpm0A4oCoA,cool,1,COM25418
UsYpcG0EosFPWpm0A4oCoA,useful,3,COM25420
Usx6FTibavsV0u3WaMJDCA,cool,1,COM25422
Usx6FTibavsV0u3WaMJDCA,useful,2,COM25424
UtE6FskvD3lAahFxdWzq5A,useful,3,COM25428
UtzcS1YeN53GADf7yiOHLw,cool,1,COM25434
UtzcS1YeN53GADf7yiOHLw,funny,2,COM25435
UtzcS1YeN53GADf7yiOHLw,useful,5,COM25436
UuBDYBvSiyPF1BE4Z55YPg,cool,16,COM25438
UuBDYBvSiyPF1BE4Z55YPg,funny,14,COM25439
UuBDYBvSiyPF1BE4Z55YPg,useful,56,COM25440
UuPOeSNDZMff2KQ5OQphvw,cool,10,COM25442
UuPOeSNDZMff2KQ5OQphvw,funny,5,COM25443
UuPOeSNDZMff2KQ5OQphvw,useful,29,COM25444
UuSN5NZi7IicOyYsUit31g,useful,3,COM25448
UuUO4-1U8m3CgQ7yImxGIQ,cool,27,COM25450
UuUO4-1U8m3CgQ7yImxGIQ,funny,5,COM25451
UuUO4-1U8m3CgQ7yImxGIQ,useful,45,COM25452
UvF6K5SqraQeR9E3w8kl4Q,cool,3,COM25454
UvF6K5SqraQeR9E3w8kl4Q,funny,2,COM25455
UvF6K5SqraQeR9E3w8kl4Q,useful,72,COM25456
UvPEio6vH3Hn4ea08f_PEw,cool,3,COM25458
UvPEio6vH3Hn4ea08f_PEw,funny,1,COM25459
UvPEio6vH3Hn4ea08f_PEw,useful,6,COM25460
UvRqa6aRaafXzdMxQHpxjw,useful,1,COM25464
Uw9yxO3dmkTu9s49ru0HdA,compliment_profile,2,COM25465
Uw9yxO3dmkTu9s49ru0HdA,cool,24,COM25466
Uw9yxO3dmkTu9s49ru0HdA,funny,4,COM25467
Uw9yxO3dmkTu9s49ru0HdA,useful,60,COM25468
UwNRwZ55zIScGZK2h_GAbw,cool,30,COM25470
UwNRwZ55zIScGZK2h_GAbw,funny,24,COM25471
UwNRwZ55zIScGZK2h_GAbw,useful,95,COM25472
UwfZkcr4Rt0z3u09M343NQ,cool,6,COM25478
UwfZkcr4Rt0z3u09M343NQ,funny,7,COM25479
UwfZkcr4Rt0z3u09M343NQ,useful,42,COM25480
UwjUF1CZSOeHA3fGbnNxNA,useful,1,COM25484
UwleQm6k87yFLpZsOWsQNA,cool,1,COM25486
UwleQm6k87yFLpZsOWsQNA,funny,1,COM25487
UwleQm6k87yFLpZsOWsQNA,useful,17,COM25488
Uyo7YsQvuIgowlcSwjvOjg,useful,3,COM25496
Uz-1dQSqgyqR-2DcSCPH1g,cool,4,COM25498
Uz-1dQSqgyqR-2DcSCPH1g,useful,6,COM25500
UzTooD6bo-G2c5jMFWadLg,cool,51,COM25502
UzTooD6bo-G2c5jMFWadLg,funny,58,COM25503
UzTooD6bo-G2c5jMFWadLg,useful,167,COM25504
UzbGYwBkXtWZUOjSTlOKNw,useful,1,COM25508
V-ExnebQHKqNcaIaLQX8Dg,cool,1,COM25510
V-ExnebQHKqNcaIaLQX8Dg,funny,1,COM25511
V-ExnebQHKqNcaIaLQX8Dg,useful,8,COM25512
V-y5tvs6iyevSVwK8OZCNA,compliment_profile,1,COM25513
V-y5tvs6iyevSVwK8OZCNA,cool,5,COM25514
V-y5tvs6iyevSVwK8OZCNA,funny,2,COM25515
V-y5tvs6iyevSVwK8OZCNA,useful,22,COM25516
V0H40Md4O7SIriMe-MeSxg,funny,2,COM25519
V0H40Md4O7SIriMe-MeSxg,useful,4,COM25520
V0W_fNBTkRTS6UduyxgAIA,cool,4,COM25522
V0W_fNBTkRTS6UduyxgAIA,funny,5,COM25523
V0W_fNBTkRTS6UduyxgAIA,useful,10,COM25524
V1MXDBLan6hvgsR3PvX-tQ,cool,9,COM25530
V1MXDBLan6hvgsR3PvX-tQ,funny,2,COM25531
V1MXDBLan6hvgsR3PvX-tQ,useful,16,COM25532
V1X10O96B-nHJGIugrX-bA,cool,12,COM25534
V1X10O96B-nHJGIugrX-bA,funny,8,COM25535
V1X10O96B-nHJGIugrX-bA,useful,24,COM25536
V1czsvh81CgZX06mHMd6Ew,compliment_profile,3,COM25537
V1czsvh81CgZX06mHMd6Ew,cool,53,COM25538
V1czsvh81CgZX06mHMd6Ew,funny,2,COM25539
V1czsvh81CgZX06mHMd6Ew,useful,61,COM25540
V2tgfuKrpa06jNfnbkeUcA,cool,2,COM25546
V2tgfuKrpa06jNfnbkeUcA,funny,2,COM25547
V2tgfuKrpa06jNfnbkeUcA,useful,7,COM25548
V3-SzYS1-1QKuSWI_Evqjw,cool,1,COM25550
V3-SzYS1-1QKuSWI_Evqjw,useful,1,COM25552
V3bnhU_x1LOmycgHps-eSQ,useful,6,COM25560
V4P51buG2oh_5tMHTqsn9w,cool,6,COM25562
V4P51buG2oh_5tMHTqsn9w,funny,3,COM25563
V4P51buG2oh_5tMHTqsn9w,useful,13,COM25564
V5P5kn1G6MVLfKdGaELkag,cool,3,COM25570
V5P5kn1G6MVLfKdGaELkag,funny,1,COM25571
V5P5kn1G6MVLfKdGaELkag,useful,12,COM25572
V5YboL_ijSF7y_vGE19pKA,cool,17,COM25574
V5YboL_ijSF7y_vGE19pKA,funny,1,COM25575
V5YboL_ijSF7y_vGE19pKA,useful,26,COM25576
V5Ye8O8cDl-cgDz2SIgc9w,funny,1,COM25579
V5Ye8O8cDl-cgDz2SIgc9w,useful,4,COM25580
V5zFU2AK-S6V6eVBzwPj1Q,cool,1,COM25582
V5zFU2AK-S6V6eVBzwPj1Q,funny,3,COM25583
V5zFU2AK-S6V6eVBzwPj1Q,useful,13,COM25584
V6nlDNKZ4vSmwTLgpc0jTQ,cool,1,COM25590
V6nlDNKZ4vSmwTLgpc0jTQ,funny,1,COM25591
V6nlDNKZ4vSmwTLgpc0jTQ,useful,2,COM25592
V6toT-jU2k5k4VXVM-V4tQ,useful,1,COM25596
V7uRbXHavys2lNDdJIsYWA,funny,1,COM25603
V7uRbXHavys2lNDdJIsYWA,useful,3,COM25604
V7viUIBspXvNo2dpBP0zSg,useful,2,COM25608
V86rUAKJEn0krPC-KU2PYw,cool,42,COM25610
V86rUAKJEn0krPC-KU2PYw,funny,4,COM25611
V86rUAKJEn0krPC-KU2PYw,useful,64,COM25612
V8n4DcRWylnr9TEY196nSw,cool,3,COM25614
V8n4DcRWylnr9TEY196nSw,useful,8,COM25616
V8oYXtc0hMuYzG5HfUqaSg,cool,1,COM25618
V8oYXtc0hMuYzG5HfUqaSg,useful,4,COM25620
V9ffeRwg4pLfzfbxuVGK2w,cool,1,COM25626
V9ffeRwg4pLfzfbxuVGK2w,useful,2,COM25628
V9iJIzQHLGU855PlSbV23w,useful,4,COM25632
VA4fAZDlkohQSLYDoHDDEQ,cool,8,COM25638
VA4fAZDlkohQSLYDoHDDEQ,funny,16,COM25639
VA4fAZDlkohQSLYDoHDDEQ,useful,38,COM25640
VAX0opJYvMkA5DbsbEdKlg,useful,3,COM25644
VBAGEBtmi-HceVbKp1d39Q,cool,1,COM25646
VBAGEBtmi-HceVbKp1d39Q,useful,1,COM25648
VC1f87AON42hpNdvKonC_g,cool,1,COM25650
VC1f87AON42hpNdvKonC_g,useful,4,COM25652
VCHg3T-d2vodtBE4ZsjkBA,compliment_profile,1,COM25653
VCHg3T-d2vodtBE4ZsjkBA,cool,8,COM25654
VCHg3T-d2vodtBE4ZsjkBA,funny,6,COM25655
VCHg3T-d2vodtBE4ZsjkBA,useful,38,COM25656
VCQybE-RWx7-Y4RQioyCRQ,cool,3,COM25662
VCQybE-RWx7-Y4RQioyCRQ,funny,5,COM25663
VCQybE-RWx7-Y4RQioyCRQ,useful,18,COM25664
VCbjeTTOIeaHd5rReXcgJQ,useful,3,COM25668
VDLDIDeXabJNEtGZZ5jZoA,cool,1,COM25674
VDLDIDeXabJNEtGZZ5jZoA,useful,13,COM25676
VD_wI9DNhFznZ-MLdO1bGg,cool,2,COM25678
VD_wI9DNhFznZ-MLdO1bGg,funny,3,COM25679
VD_wI9DNhFznZ-MLdO1bGg,useful,15,COM25680
VDbCkgMqqGrgYDmeU5DoaA,cool,1,COM25682
VDbCkgMqqGrgYDmeU5DoaA,useful,2,COM25684
VDqyFB-h_B5_9E0XnOcKNw,useful,1,COM25688
VEWzJnleYqTOVglmDALEyA,compliment_profile,5,COM25693
VEWzJnleYqTOVglmDALEyA,cool,425,COM25694
VEWzJnleYqTOVglmDALEyA,funny,250,COM25695
VEWzJnleYqTOVglmDALEyA,useful,1005,COM25696
VFFha-MJ2AO_0HPteyegTQ,cool,3,COM25702
VFFha-MJ2AO_0HPteyegTQ,useful,10,COM25704
VFS6Ipa1wy3HhPUpHrt5cw,cool,1,COM25706
VFU99_wPtZ2uUyD32fIwmQ,cool,1,COM25710
VFU99_wPtZ2uUyD32fIwmQ,useful,1,COM25712
VFqjEvc5fYPOQS1X-GTguA,compliment_profile,3,COM25713
VFqjEvc5fYPOQS1X-GTguA,cool,125,COM25714
VFqjEvc5fYPOQS1X-GTguA,funny,30,COM25715
VFqjEvc5fYPOQS1X-GTguA,useful,212,COM25716
VGyMy8dUail7Ms1ENdvVpg,cool,6,COM25722
VGyMy8dUail7Ms1ENdvVpg,funny,3,COM25723
VGyMy8dUail7Ms1ENdvVpg,useful,10,COM25724
VHGNAjutVRUiSsdEF7z72A,cool,3,COM25726
VHGNAjutVRUiSsdEF7z72A,useful,5,COM25728
VJKTRyp6JXBh7Le5mxmxQg,cool,2,COM25742
VJKTRyp6JXBh7Le5mxmxQg,useful,6,COM25744
VJLhQSSbK0c9SoZxXo_0og,cool,1,COM25746
VJLhQSSbK0c9SoZxXo_0og,useful,3,COM25748
VJgl3p1ANu6IGIs7NAGLaw,cool,1,COM25750
VJgl3p1ANu6IGIs7NAGLaw,useful,1,COM25752
VKlMBA6qX6JTXVRR-tTjSg,compliment_profile,5,COM25761
VKlMBA6qX6JTXVRR-tTjSg,cool,600,COM25762
VKlMBA6qX6JTXVRR-tTjSg,funny,685,COM25763
VKlMBA6qX6JTXVRR-tTjSg,useful,1625,COM25764
VLC72EIF1TKFL72ishOXIw,useful,3,COM25768
VLCs6g6ljLHYEQ8OxB9qwA,useful,2,COM25772
VLOqNWIpDC_sL9bI0HzzBw,cool,10,COM25774
VLOqNWIpDC_sL9bI0HzzBw,funny,15,COM25775
VLOqNWIpDC_sL9bI0HzzBw,useful,47,COM25776
VLW-Btrz6tuSeUn0hJTNdA,cool,3,COM25778
VLW-Btrz6tuSeUn0hJTNdA,useful,5,COM25780
VMGTyAInm6xKjXSc3AhbnA,cool,2,COM25782
VMGTyAInm6xKjXSc3AhbnA,funny,5,COM25783
VMGTyAInm6xKjXSc3AhbnA,useful,12,COM25784
VNRKONAwQJDD5P8ivy6Ghw,cool,3,COM25790
VNRKONAwQJDD5P8ivy6Ghw,funny,1,COM25791
VNRKONAwQJDD5P8ivy6Ghw,useful,15,COM25792
VNW3UU7ih5DzpR6D77ihpQ,funny,1,COM25795
VOcpOwA0jqqDuCX0h2PhKA,useful,3,COM25804
VOu_aPWN5mi76w0gCQYapw,cool,1,COM25806
VP-NbnroKyJl7PR5T8Wnwg,cool,36,COM25810
VP-NbnroKyJl7PR5T8Wnwg,funny,33,COM25811
VP-NbnroKyJl7PR5T8Wnwg,useful,102,COM25812
VP62S4XYYqRnK8OpcY7zCg,cool,1,COM25814
VPOjHFkIb1zKEHs6xE4lTA,cool,1,COM25818
VPWhsz9ZfJQiOWpNMG8oaw,cool,15,COM25822
VPWhsz9ZfJQiOWpNMG8oaw,funny,5,COM25823
VPWhsz9ZfJQiOWpNMG8oaw,useful,30,COM25824
VPhhXtJhudB3bVB-HZ6x8A,cool,5,COM25826
VPhhXtJhudB3bVB-HZ6x8A,funny,7,COM25827
VPhhXtJhudB3bVB-HZ6x8A,useful,23,COM25828
VPoRvSKoKQnupplPJfmiFg,cool,36,COM25830
VPoRvSKoKQnupplPJfmiFg,funny,7,COM25831
VPoRvSKoKQnupplPJfmiFg,useful,67,COM25832
VPxp3cJZ9tN_CAPCdb1D0g,funny,1,COM25835
VPxp3cJZ9tN_CAPCdb1D0g,useful,2,COM25836
VQVhi5ObTQ8PE8glP5ZITw,compliment_profile,2,COM25837
VQVhi5ObTQ8PE8glP5ZITw,cool,1236,COM25838
VQVhi5ObTQ8PE8glP5ZITw,funny,397,COM25839
VQVhi5ObTQ8PE8glP5ZITw,useful,1874,COM25840
VQmZBKqyRg0murk1OhMxbA,useful,1,COM25844
VSFK6zw_7-UBuJv30CzDbQ,cool,1,COM25850
VSFK6zw_7-UBuJv30CzDbQ,useful,1,COM25852
VSde6JGEMHlWcBW4ct5Iaw,funny,1,COM25855
VSde6JGEMHlWcBW4ct5Iaw,useful,6,COM25856
VSwN9M8hwC0UIvHNlKPZmA,cool,1,COM25862
VSwN9M8hwC0UIvHNlKPZmA,useful,9,COM25864
VTVbJamckgS2yq2TPdBBaw,useful,1,COM25868
VTcnEDF5UjysDw5gF_MRXA,cool,2,COM25870
VTcnEDF5UjysDw5gF_MRXA,funny,3,COM25871
VTcnEDF5UjysDw5gF_MRXA,useful,29,COM25872
VU-LLTIMuPBUqtHfschjRw,useful,3,COM25876
VULkY8MIxUTEqPLCcC4hmQ,funny,1,COM25879
VULkY8MIxUTEqPLCcC4hmQ,useful,5,COM25880
VUjshou1pLGkO2nXFSiJSw,cool,3,COM25886
VUjshou1pLGkO2nXFSiJSw,funny,2,COM25887
VUjshou1pLGkO2nXFSiJSw,useful,7,COM25888
VWTQKbvgUHg-mD5gd-yJyA,funny,1,COM25891
VWikRZ1ZbBNGKsLRCt0aZQ,useful,4,COM25896
VWq7jqOX6AHFDFm4VXxppg,cool,2,COM25902
VWq7jqOX6AHFDFm4VXxppg,useful,9,COM25904
VWriVYd_m97I7KOCN-dEkA,cool,8,COM25906
VWriVYd_m97I7KOCN-dEkA,funny,4,COM25907
VWriVYd_m97I7KOCN-dEkA,useful,17,COM25908
VWzLsIPeXaOWUQMmZ1AJIg,useful,3,COM25912
VXj5IcyYWavEvp_4Gn4A5w,cool,2,COM25914
VXj5IcyYWavEvp_4Gn4A5w,useful,7,COM25916
VXqb4Zh_9YtywWSylWfPaQ,funny,1,COM25919
VXqb4Zh_9YtywWSylWfPaQ,useful,1,COM25920
VYQopEMfq9LvlILxvcs-jg,cool,210,COM25922
VYQopEMfq9LvlILxvcs-jg,funny,42,COM25923
VYQopEMfq9LvlILxvcs-jg,useful,334,COM25924
VYjcStgOv7siVWdJBOPQug,funny,5,COM25927
VYjcStgOv7siVWdJBOPQug,useful,85,COM25928
VZ86zuStcxleXgMNi7MNWg,cool,1,COM25930
VZ86zuStcxleXgMNi7MNWg,useful,3,COM25932
VZGsoqhVin79YXEGqqGEPg,cool,5,COM25934
VZGsoqhVin79YXEGqqGEPg,funny,1,COM25935
VZGsoqhVin79YXEGqqGEPg,useful,9,COM25936
V_bMYtA_I6_bq8wC_jyK7w,cool,13,COM25946
V_bMYtA_I6_bq8wC_jyK7w,funny,6,COM25947
V_bMYtA_I6_bq8wC_jyK7w,useful,45,COM25948
V_wJaFIDTEzWacluD52hcw,funny,4,COM25951
V_wJaFIDTEzWacluD52hcw,useful,9,COM25952
V_xF8KHPp2vA9FNzhRZFjg,compliment_profile,1,COM25953
V_xF8KHPp2vA9FNzhRZFjg,cool,94,COM25954
V_xF8KHPp2vA9FNzhRZFjg,funny,21,COM25955
V_xF8KHPp2vA9FNzhRZFjg,useful,135,COM25956
VbUHCOtm94rmoPIoXA0yMg,compliment_profile,2,COM25973
VbUHCOtm94rmoPIoXA0yMg,cool,46,COM25974
VbUHCOtm94rmoPIoXA0yMg,funny,9,COM25975
VbUHCOtm94rmoPIoXA0yMg,useful,78,COM25976
VcQ8xXaxDLoGcIgvUVjQPg,cool,1,COM25978
