user_id,name,review_count,fans
_9jtKhkXK62ZGl17xnzpPA,Xander,7,0
ZYLhmZNrl-vvyt3cParpiQ,Paul,39,0
CvOJzpSuL7aJKUzmaJOyXg,Alexis,5,0
Cey_sSsMNHDlvX90qqHOZg,Megan,2,0
jlMtIoVRasoJFOTKDwKoxA,V L,7,0
vc2the5ceQB5N1uQibEDMw,Tamara,22,1
qGziN-Cyzyl2vcGcgF-6RQ,Carly,5,0
4FcOcEjKC21gZq9iUJEsfg,Maggie,4,0
kBpnKOLd-wHYvU0xAHMapg,Erica,7,0
wte-V7yQ2BsBBnSQt8QSkQ,Leigh,8,0
9jsgpMQjJiE0uoHCYEVWXg,Tanya,58,1
UEviF1N-UJeatnrk68St2A,Tina,14,0
1kzAMIvq4YefbZ68btc5pQ,Ivana,8,0
u0wk4apI2ACNBUnHi51fzQ,Samantha,12,0
FAVYXKbBtfBhOUZFQxZ5GQ,Chong,6,0
bcNF_-HpcI--dCVFYATpwQ,Ally,7,0
xdV_oxcICB2-Z9-TMq1euA,Leah,2,0
L8KiuS4fFBu92SZRn9r1LA,Kathy,9,1
n7Y8oJK8g_BEqirGl4HX4Q,Hazel,15,0
a6asAPtLHfWG871UBizACw,Mallory,3,0
5UOTX-Yfed9A4axfKvPV3g,Julie,8,0
aR8WzjbHPkjmN4yuwqdGhA,Laura,5,0
uuLRFHzfzLcEKbDu3M7-QQ,Katie,40,0
zNv7cEGpYCAv4vjDEweTew,Juliette,11,0
ExcGl5zCCQfTTNQIn69jYw,Sandra,10,0
IGJgXYwP-0A0nec-3SeJqw,Windy,19,0
Xd1nYpyAcF3zvEaMNbNEaQ,Erica,5,0
ddZkhIELTXlRiJguT32-kQ,Courtney,7,0
YHL1dmQ1t-mSJiVnW1NnSQ,Pam,7,0
xupy2N92ZSWLLtpZSJEFvw,Raven,78,1
ZSqOXAAhdVH37O_-rkR0hA,Tiffani,13,1
MlVMSBCyqJw4wsHh71aa-Q,Sam,32,0
4qrvPDhKsrYmuS1Gv6tW2w,Shanna,1,0
hy09n5e35yU-H9zLB27uiQ,Kendra,40,1
2Ertp5N_L2lkzf3olg9KaQ,Stacia,16,0
qMqPMOJwL9ziUgZ46vd9cQ,Lindsay,3,1
W8xCIeIXJlhnctIL107yTA,Cheryl,4,0
kIz6q1IohZijAuANQTyvxw,Marena,18,0
crrIW-qRQn-M5r3P-GDWsg,Carmen,1,0
mDOqPzPxd_o_1U3QAhvnyA,Linda,5,0
nb5LOphjw_VNZluzeOHLpw,Rita,311,17
AVvYm5hlePqpUD09quxl8g,Reyna,21,1
L0WRiu31AQWlGjaTvmr84A,Angelique,12,0
jqVXfOcPoStNPfy1QX0iRA,Amy,19,1
OV2X8n0XxdtKjCZ33ckJNw,Kimberly Hummert,18,0
Hghc53vljzPSNIBvU4JYjw,Danae,13,0
NYbNfOFAevPCvnrWcNiyiA,Hasita,15,0
yicnf4KCBhnBpsBF8rBZSg,Maria,103,6
TCRf1br05zTob3dJccUUQA,Morgan,8,0
kess_NYYtVs7jP0CBopSww,Conner,8,3
F6ZUwbRZd74qnvlkQSsDpA,Monica,20,0
RHjwkLZiBpLT_ApS6fZ52A,Courtney,3,0
gUIa56-65uQL5aY6W1ZGQg,Sydney,25,0
QIE0moq7-IGh_m34SJF-ug,Jessica,4,0
ZNwaVweEBe_J9ioxey-jVA,Alexis,2,1
sMknu5VtxrTW5O2zCL2AFA,Jasmin,1,0
wKqIx2C9iJjdnM25XUkfVQ,Aarika,7,0
bBR4qF62mEgvu87toGH3Jg,Holly,1,0
4XsYNH8VNCn9A9Z168m6fQ,Aubrey,2,0
GhMSJ-ogUys6677ya9WKgg,Brooke,6,0
EKW1INUzPNiCxa0-wMDjoQ,Rachel,9,0
TOmK6TTeQMfktNR__o_rLw,Rosemarie,8,0
t7kKpT4k7ykUZQ6_IpCocw,Jess,21,2
FpDV2j7XkOZhfykC8LOM0Q,Sasha,7,0
9jn6HYgaEUB_TszJEaYHvA,Andrea,1,0
arcVrfzVVDjGaBVzRCnrnw,Jessica,13,0
rRpjyCC9GxeTbk3lfsZb2g,Sally,1,0
Kw8myfXMpy_KmXb9AHmeTQ,Jennifer,3,0
-_9r0x4uniGZ6XHZpMf5gw,Jocelyn,5,0
0egIPliVkwIjdfDjxrCy8w,Sarah,7,0
zmpw1gnl6IxrAMWvywfdBw,Melissa,5,0
dqu_KZotJwOSJpnCILNnTQ,Jamie,7,0
AL-ETUlLFGut2aeZRE8H9A,Milton,14,0
zQfPCSskMK3R2k5ZkIj9Cw,Taylor,7,0
D7r6fX-VPkWSaCAmIZwRxQ,Anas,4,0
GdISFTFlwMoHopfE3uboPg,Donna,1,0
bwPn8pEemcs4nvOO0Y4oAw,Brandy,9,0
7zwe-L__jAxWfnsny3Es2w,Marci,4,0
KrEnouTW2IQAvxnxUuUmMg,Karryn,5,0
7L9HupX0oNSw5WEjCXc0RA,Heather,7,0
CoKentZ7s4aM4Z3BT3GZRQ,Jennifer,8,0
paGZwfYLT4kb5SLmcW9-PQ,Tanja,10,1
QpF5NKcrl_L1jJpOZ9oLiA,Amanda,12,0
1EgutGW_29pfDJidOuYKfw,Barbara,35,10
0wmvVal1C7suqLD1qPulgQ,Ashley,1,0
3sZ_L9e_Bf7y5Hg4-uIeGA,Courtney,57,4
21FC1_ka-6484dbMbSib-A,Anissah,6,0
OpgZk9u87yeKYgA3W6Fk9Q,Aimee,41,2
484LnYbpDr_WDjdooWfmIA,Cherish,20,5
0HotoeTdNyKXKp-kny_uTg,Marley,6,0
MEukfjTZD1SOB-0j_g5oCA,Tara,10,1
Dwwewm-eFNED0_YqHpNpzg,Jasmine,8,0
UdNoqPJTUQ-5Ih1BqRW3hA,Katie,4,0
8U3Moqrr_VRkneTdHirHFw,Sarah,6,0
n0ibUZaWiWIvxGbGHM5T2g,Joan,4,0
Dqdbtp3HKgTK3bL_6yWzeA,Yazlín,3,0
oce7-8IAdeeH3MBILlpeyw,Sarah,1,0
TGaAPTOAGGWCX6RPPo5IWQ,Stephanie,15,0
4qwd1s_mDEZ9wHl0w5crow,Rina,3,0
eT4GaZuI5oRTUCqRHYQUyg,Valerie,16,1
DBZAyoiWJZ5MzSSC_CHEwg,Laura,98,3
b_HAc7U_4yMsv9TOsZyl6Q,Helen,5,0
8BJnRCUrOSCTnJ93oeHMVA,Vanessa,6,0
N74Fkgna-HT9VwXQlcatOQ,Chels,7,0
evYZKJRFDVrQ3MCIibAYeg,Meghan,5,0
-DDNYPbAQWNfNg4acWNnDw,Melissa,8,0
-X4o9yM-MhBsFYE1j148zQ,Destiny,3,0
ct9c0wmjPge4eiTQ-JC5Iw,Stacy,103,6
Wsgj7hN3ZDOfOFGD4RsHWQ,Leah,7,0
_Tg3s3ygOVLjJueUTFm32g,Kayla,15,0
T6-DTAdYz8TZu4xaSG5jBA,Traci,9,0
ZhvZChgpqKab-N_BL3qGbw,Bailey,2,0
Q09UOJmeAekXB5Y0N3cVJw,Mary,3,0
pE434LPKkUwhUm2AIUBvew,Kelsey,14,0
knOMsqo322fvKD7T8rXVcg,Gabrielle,6,0
SyEy3NqvvYmEGulmguWwzw,Skylar,4,0
Usx6FTibavsV0u3WaMJDCA,Alexis,9,1
nsta796XZwtWH0wGoQrgyg,Ana,7,0
tPB30GP7r9LPG4Z_r2B1uw,Lauren,14,0
PyEQ1dUOlFGFwQ3aq2r24A,Anette,8,0
B4d9pIE-cF_PSEqOkAsmSQ,Heather,3,0
oR75yM0q3I2Vl2ioNIQU4g,Josie,4,0
zFmj4Xcldi6VlCuRVX-trw,Christina,34,1
9bc9MsOar_ye8rhgBtN37A,Michelle,9,0
mxlMnrHip3An792hGaQlFw,Kelly,11,0
ThYbtDC-f-AlvASCIgXjng,Amy,13,0
enWltOb65_q2IDZ9wG73gQ,Maliyah,10,0
Y2a2I8N_EZpGkIgCTPs6ZQ,Leila,4,0
pSozNkQxK1aPECYIMfB9-w,Mallory,6,0
RMl6XjONhcEjqbglCpdTSQ,D,178,0
miGkBbuVK-lLRbNMiiF-tA,Patti,7,0
o1zB8YacjHIj3ZDTL98vvA,Cindy,9,0
Dpv4WvzntXjjsl9kXw_Qiw,Danielle,42,0
f-QI1viQECksv4nOvsmF2g,Mariah,3,0
aZtMSVdJvQRV7Ir48VbK4w,Lisa Marie,2,0
G-kK5XHjN5z-ote1dN5czQ,Valerie,73,4
ZNz7qvHeEmoNDQb-gSBHAw,Donna,20,0
bttaCydaAw4UldUZq0tVEA,Jackie,2,0
fp_jkccrULRlEI4GTvYoSA,Jeannine,309,318
OkNFMAMmtOEU08Q9xhFEIA,Jason,7,1
DigNPBH9scJu1vHtjC1UQw,Korey,12,0
dLlK06K4fi5gBmsCzHQLrQ,Angeliki,3,0
pkH_Fe12ZEXRpb1MoGg9OA,Kayla,17,0
keODp4P-CH4YO_5Xbvcnow,Marina,6,1
-gWicXKvj4ZW879L6KrKaQ,Lauren,3,0
gyNviRjxx6KA0c6zPEA6fg,Vanessa,6,1
NW3s0wzfRiLQ3m2lKOwa2A,Esther,12,0
klA_q9vmT7asSZeKJIhyUw,Nana,6,0
tYVPu1vELXjkP0BRkfYcvw,Karent,2,0
qPhbtc5W5sEsFOohIjCBjA,Cherrelle,104,34
CEZwuSAFO4_ukYoqNSCzRw,Alison,4,0
-KwHzuuEOw7_VdiJEwQLpg,Trinaka,46,2
SJiF-4rLN-1ikDeq6dvN5A,Hunter,4,0
sqAK1QeA9BaQOV6rfOWa9w,Katherine,1,0
Y29VQl_tZHQDrgAtBnYOJA,Pam,7,1
sb9ALQxV-Iy3CAL6-JF_ag,Christina,13,0
owLuEg3i4nvEy_4WtBtQpQ,Parveen,1,0
kDuS3rhj73VPsWsHxFlvSA,Dawndeena,6,0
7YY4jUlRsOOVdSFlnEGqJg,Samantha,3,0
0qZhfOBCPqZ59LJa7LQPSA,Elle,10,0
WB7YBs-b5QgpA7bxe0L3eg,OCnaturaldoc,20,0
fKdN2M-dfzCPd33uFRKKBQ,Charlika,5,0
OqWUfU-xd_FKLVatFhC5CA,Rebecca,35,0
YinlqLpZqN10iKYq7mAPJw,Helena,8,0
7rsglLMChqI897mb97x2Vw,Kahealani,6,0
sr_rSsWE_khR5Vwrv5DrJg,Heather,1,0
mXMQ5iMcXe08pHD_U_KnQw,Jessie,7,0
tImDf3DWODfBg22SW5l3Jw,Crystal,3,0
wNo_joX2evLhIYE4hQg1CQ,JM,8,0
-07OXLi5R1Q5xnsTbigROQ,Michelle,5,0
mkr2pRwBtbNUiBReUusANg,Emily,22,1
GMfSTSSoI-WlZy5CeTyuvQ,Kelly,5,0
JtC1ZIKNpmYtYs-XxfJrQQ,Cynthia,2,0
iheuEzU2rgvgH8xYTF8VVA,Katie,4,0
GJ1Gk8h_DYWkbgNaU9j8wg,Shana,4,0
Vlpztd8lg3PSJf3hxea3SA,Bria,2,0
0JwIYsF-5eX-WdG47xIB4Q,Katie,4,0
7zEQYcySitXrwlSVgHPx-w,Meghan,2,0
PD6WmDDEV5SL1QSwkPAu9g,Helen,1,0
cuc3UtBhyYwAccW15Ixgvg,Andrea,29,0
xtg61KnP6WQh-SmdggxWyw,Amanda,5,0
sZHop75mZvnrJsBsBc6bUg,Heather,9,0
HN-MyFdMdxRaLLf_iA5niA,Kristy,22,0
_KkYw8_KAfEhLkfYg7OU6A,Brittany,4,0
061it355dhdYPRUBMPBYdA,Aukeela,3,0
s-5Eok9oIU5T_HR98GnS8Q,Lucy,3,0
3u30s98FAIwQ-pH67diSnQ,Andrea,5,0
7fslv3zyyhqTNg-evz6qgQ,Lori,2,0
hmB7M5PUy6tvc8SjoAQZJA,B,7,0
F4fBEJriDP8DJx28GpweZA,Christina,6,0
seogXl9ak8gmtZDrZRvrEg,Danielle,27,0
nHXWNW47ov3iKh1As5wvPQ,Pauline,13,2
gve-8E5Ry0ymrO2tCrdfBQ,Tania,10,1
7F_TQTRhsw-_uPAWLreT5A,August,25,0
rIFvRLS4YDDABZrNI8h4yA,Wassim,2,0
sVXzUGQQDAGuXDaxb_YDKw,Mady,7,0
a3OOtSreankDsPXj58g4iw,Jacqueline,4,0
MmjENu4mBWJ1DgkLDfT-3Q,Mickey,13,0
7AqSeTdWzyBma9uslIapCg,Ariana,27,3
IYokGChhF-YeOy3v7i9CGw,Kianna,2,0
4qaBxv3B4IiLCYAhpUSYHQ,Lysh,30,1
1RfJ2R1pCa2aK62R-UKd9g,Brandy,17,0
koJJbgZkw-242XakKSk3Ag,Alicia,1,0
48PLbMy6ju7ZV22Uq3vO7Q,Claudia,4,0
R3b_OQBburVNfQa4gK41vQ,Natalia,3,0
mwvY7IuKQ4QwS7xsjcFoJA,Sarah Kaye,7,0
6XJuTOGo5uuuBuDtja1aPg,Nicolette,7,0
wtb1s6W4ikI9l0gfnbOkGA,Andy,5,0
zyQU-7IrrsBf-QMh_i-xbQ,Alex,12,0
vhQOYD4Syb-CA0t8eVhMBg,Rosita,14,1
3soXOBCwjEdaFKQrf-YXvg,Shannon,3,1
fW5P0ktnY67LAKTpSv-tXw,Erica,24,2
zcEuQauOwZkxzA-zG_J4RQ,Sue,22,1
TISuTNQQbgd5LzjExI55nQ,Amber,6,0
V3bnhU_x1LOmycgHps-eSQ,Jasmine,6,0
uSSCSZHPcJR7S6uHbWRfkw,Kim,27,0
j-XK12pujssPqnmQL4o7vw,Jazmine,3,0
k8lqaNRz8gHHVnX6Ordpng,Logan,3,0
Sx1vsRjhAXT4qTDHPgTd6Q,Kendra,24,0
5HXvTiQzX9iUXGTDfpxcIQ,Jerlisa,10,0
ZQLNTwO1X_XFGSw8hSfzPQ,Becca,6,0
KczlViJa7XtmRO_UEbyLIQ,Colleen,5,0
5CZ22S1jrS-s5N1Zv8xF0w,Jennifer,5,0
OzoLI_DpPC0QRMVwqmymVw,Elizabeth,9,0
oSgxnGG9xPyumgyXuuTo0Q,Karen,6,0
1BFoG8EcbSr3j3oGaHBm4g,Susanna,6,1
EkzRmjyjWHRyCFyoQMwAGw,Jeanette,10,0
jd3eYjS0DcJYQpA_joLvmA,Christina,2,0
w9ow5XYA0Z_4tkZ06gDYWg,Gillian,9,0
spS0H5or6_0uHhDjgmH0xw,Abbey,11,0
-YsUH-OxPxOeMTrriUkfMQ,Shemica,24,0
dIRP_hGw4TNTmfJWJozS_Q,Lola,13,0
X0MaZzQCrKuj7lVsLkbU8g,Jamie,22,1
vFzNJ_3x8SUTo5OnS2EnPw,Courtney,12,0
F6Vk5Sxx5qLcFx6fmTp43g,Danielle,6,1
cy_TSxtNiqxNhtrg5YG93g,Tammy,13,0
3WOrrljqKkTK8wSmEBmNdQ,Lisa,5,0
JxXc15oZplTslLJ0Ne40fw,Carmen,116,3
q8wOAmPR1ovhSqLHFwgizw,Rachel,21,0
OIeDw6mMgzy2Xgrhi-LfmQ,Kyley,2,0
Qs4soSX38fj1VMx_0Kzquw,Maggie,21,1
vNUKFg0YVLpkFfA-tgbzeQ,Brianna,8,0
sr9rVhEjkFh9enqdKiQLxg,Cielo,6,0
Jp-GdgMtCMtvLJpRTU9vZA,Stephanie,3,0
xEpaLPMFVmwIt9s26TjgJA,Spencer,17,0
fhclwLyoLp4LhghelJ80cA,Reagan,22,0
5LNUmuZN2IhKwvVcGDPKPQ,Kaylin,3,0
sm_5BfIwtJ5YvE8bIjG6gw,Eliza,29,0
NrnlNHi1EWv5NbYuOkivmQ,Jordin,1,0
GCwH0iD_UYwSgUQQ6azJsA,Jeanine M,7,0
edsLdPbeKWwoKr3OQtgSEg,Rebecca,26,0
PDuPp0Qpwf61WRQS7ekBdw,Mary,5,0
DxXiHPUs8l_e0Qagk6UKQw,Cheryl,2,1
qy5uTS_TTxo20oj__F4O8w,Nancy,4,0
OL87RR63x07Y0K2xpCG4Aw,Nicole,11,0
QZUkbFjeMJrabVsKCDcX4Q,Diane,9,0
KqRehodP512DWPzZ7URxNQ,Laura,9,0
JqksmgNJWZ_cfyC3F_xECg,Azaliya,14,0
KrfOWbRPu14QzNI6c7wE0A,Teagan,1,0
XE2bxEqiLYGzDdEonVfgqA,Tiffany,16,0
0qUH6R0tMIpFb8ec1vkQMA,Lisa,7,0
Q18fueDFZ_luO5KtcjNBOw,Tammy,2,0
sICXtjhJbx86d6xGuNHnTQ,Karen,6,0
inMEkIAyO3dw4N9pT1mXGw,Alysia,7,0
58tVglNFs2b2JCA9IDXCYA,Diana,29,1
buRO60okphjeC2BHfEkriw,Joyce,4,0
KsOrGyChFWq8-_cOewthlQ,Stacy,12,0
Yt8nnwHkTjjyrqP1VSqcLA,Lauren,128,6
m-jrRSUQ6oX7bro5oPiSaA,Cynthia,13,0
rWyL7ho4yDR7QdYezOPpnA,Taylor,4,0
0mnPfqq6Hb0tlYOr7CZGoQ,Jean,21,0
4CM1LHU0Ql2ByfFb5HfIPQ,Lauren,15,0
22fTCEhvrJfgudhzBaC22A,Vivian,4,0
cgtFBaGnL1hr3_Ws_bSD1w,Rosalia,11,1
FivQZsE4MmAnakorNq-pvg,Gabby,8,0
tDdvx6BbrrujmAgLAwjJQA,Kat,44,0
ygJsoUksWlpN9cmBu_btMw,Bonique,2,0
1iF8Vik6qDNcxCM5ddf8xQ,Debbie,8,0
aKee2OCta82zbfUXbkpg_Q,Nadjma,5,0
3RSM3aqbbj4ZWmD5AkMz1Q,Caitlin,3,0
62YuLL_8CW8JaBz-Rq0IIQ,Jan,4,0
oYbQGHbmA_yAuYSUXee3yg,Nancy,16,0
IlOWUm9SaSedgAljtoLJfQ,Kaylin,1,0
KEBIiQqi4vtt1jhh6Jrl8Q,George,12,1
6N5QysZVgyOBWoE3EWSIGw,Tracee,46,0
Fo2Xfg8fVz5piAfQzHKZaA,Karen,40,2
-DALRlc5xB4M8QgAd_BJnA,Dawn,1,0
S9At_mYqv7Ck1APGBjXXAw,Kayla,1,0
CHZ5f2h4gt378H9KIDf-vA,Anika,2,0
0TmT2rA3w183aafdXnMTFw,Michelle,5,0
SwQx_VGvAtLPJJJp3nlpWw,Lara,3,0
CjsF9uSMWO1uVzOfQklscw,Valerie,4,0
TV0IXeIabaSfvfBl9Xkw5Q,Sandy,10,0
XQK2UpebW6YDNGI0ancLGQ,Elena,28,0
QolZEMcjHrJWg2J7sj-N5A,Paula,2,0
mS-_4uY6cDVOXRXbra5W1Q,Jessica,24,0
5aEdoBFD6RSyfiZ6AqG-ug,Nell,5,0
p25b2yL9eNW5kJxXul-glA,Ashley,5,0
g2Ruh0SCjSjK0wEPigPjLQ,Michelle,15,0
2jBS7-mdD6z29FviiIFCaw,Elaina,1,0
zgwltxPxhu2r0faAeFktrw,Daria,8,0
9ZqySOT9D0chFjzM3YIKTg,Cathy,22,1
VIe0mYxJMczKs9ARzOaM2w,Brianna,1,0
Foar3t3QoK5hWRfJSXAucw,Audrey,9,0
94UXO3F2Kdv3Mj9jxI28FA,Ivonne,4,0
6hGI57glvLKieWFGrRmMkg,Nicole,1,0
NheE913S9veVeC0iEvbeHQ,Elizabeth,90,2
0zC87ShWkJSb_o-OiDxyrg,Becky,2,1
b9LD7N_QJvRt-MWjryBREw,Dawn,22,1
5nlINiWUGehG-wOrNEMX5A,Kristin,6,1
SnTy8xOD_cJYrPGxcOuX7A,Athena,16,1
15WKGGRoHijwb1yO_otXCA,Grace,7,1
LC9OdpNw-yLJclFyh0HZUw,Shanteley,17,1
58C99TJpkm7I5CoEQVhAMQ,Ra'Shanda,6,1
dwmrb-EKdO46M0-cLINsQA,Andrea,7,0
GDoc_QjLh5sadPLRa9PSmg,Kimberly,5,0
1sKSAilPZWIMGzsKDFjvYA,Kailynn,9,0
7gtglEtfkhMOKN12YeGNHQ,Cindie,20,1
pSIL5GmODLginm61WdpV6g,Chaka,2,0
T9R4jJd7Hb83SGhid3RCqA,Carolyn,4,0
DvfPMQeP2oZI-hqpffEpsQ,Ashley,4,0
5EPHNaRaFuDfvVDGQ8mKQw,Amanda,18,0
WkDaEJq0friZjmrsKkE9tQ,Terese,6,0
Z218wS1V0mT2NgC6t10XzQ,Lupin,2,0
jFmsAI-_TUIces67B685zw,Taylor,9,0
H14Dn7ld_8jzJYpdxQiwHw,Noelle,8,0
Cs7czNUUH4uiEwjxBrxNRw,Jay,8,0
lK08HBfNXxXo5cDBZ9vElQ,Jennifer,2,0
i_cDKDT0qqjBbGopKf_2iw,Kathryn,23,0
SmwZshF20zL0MxzyI5-0nw,Brooklyn,42,8
vi-tjl-BSkdwnY1fe6XTCQ,Jennifer,2,0
hy2OkLFr_WaqV-eZvuDGhw,Abbie,4,0
xKkhbXvCxS4uY1-59fokxA,Heather,24,0
NTS75wNhI85W1O_RPsncDg,Elle,2,1
gSif5bYu3DjHAiJOIViBhA,Kj,22,2
KwxrX8revNlE3CrnwcTDIw,Amanda,16,0
pJvtT0Rrswxi-Om5N6R74A,Savannah,6,0
SnMBoKapyRBxnzKBDRgmYw,Jennifer,10,1
sUDfrQnNL7jboTgDqmXidw,Nicole,5,0
Nz1333WUNesFCnJLIey1aA,Talesha,3,1
Wu092T04eUB17AB0nOr7cg,Lysa,1,0
rszcjCUaguG6Fzt_6ouztA,Larissa,5,0
vbOnoAqExPl_v15CetR78A,Patricia,16,0
exTIOIZ9omzRgRdIc_G-Ew,Angelica,13,0
hc7uRLWOm-d9Pu9fU9KEYA,Roe,3,0
G3adHY4VcySaqyNC57dvLA,Elaine,5,1
JWxbsaIkIiOMiFZt0XlZ7A,Stephanie,11,0
t-y9w-br4N-zcpHb_W4Fjg,Julia,4,0
a5PpjyuCMjEn9Nzn-tG4Aw,Lindsay,11,0
mEQG6m7epGo5DxR8N40OSg,Sherise,16,1
ztMLzC0KHJmmpl5S5Hd_Mw,Amber,4,0
eLoBL7i6F1fscoz6szTcJw,Ashlynn,4,0
l7BpiFGS_FBJL0l91mYGqg,Michelle,1,0
-Ao8oeRXGx3dziFbHyU_UA,Cheryl,4,0
yAbwnmGPIMh4IicK0qXatQ,Lily,57,1
30mux9P68rd7Dz0-jyuePA,Katy,4,0
nzM6_qmmGzlPdgubpekMlg,Sueleem,12,0
fbPrGtfv4Q2anQoRo6C9ig,Kym,6,0
Xar_u07z7fnSbAxrWqoMVA,Laili,6,0
hOfhZxKT4_wWYuOaXIsoCA,Mike,6,0
Po75nQGw8nDt-s_ON1-mXA,Anina,17,0
9MCN-8i47HKX8_uEA-8dgQ,Sha,6,0
_auV85ijXugYxlrHCcGl5A,Susan,6,1
YpWw5vabaoNu-RM_dK3IUw,Kay,23,1
JUYNFJ1N7I1eCvtS8xzg2Q,Tawni,13,0
TLyo_sFjFDO8qjc-4QEnSg,Ashley,4,0
uCv41-EPhGMjNgu6H0PsAQ,Aaliyah,2,0
nWyLRlRiwvGqGw0y2a0M3w,Nura,1,0
u79TAWb13j3p0Tr7bjnXDQ,Annette,5,1
Qt3eiIrge2aiRFFioUZ39A,Kira,17,1
nsygc0hHgwRHukzAHuCOQw,Bryanna,8,1
yCykVFy3xqC7TKKjM-IFLQ,Brenda,31,1
crFcA64jKi5F566vvJ-SlA,Carrie,11,0
0-4wd0md98ZfBB-bNH8x9Q,Stephanie,4,0
y0D81L4yyui4dec4FQ9-8Q,Emily,10,1
UbdrN9rH3Fft9DcF8yfYBw,Hawa,5,0
ETmMYxjHkIeF_tiUFjwiDQ,Carmela,31,0
ubOIT--Tb7w-aCvv45EiMA,Rose,11,0
kPN3c0fe80i9oM8NNWuYPA,Ashley,2,1
ygJJUZD7q4uHs8l2ZULFag,Jennifer,19,0
O8wjq3hKDn0OGevdU3f-xg,Julie,33,0
wWBQwABKBsymqGlZC5qIUQ,Ryann,1,0
UXTU-QFiXCy7U_fuEh2MZg,Yvonne,6,0
pVMoZDt0ud8in95_Bvv4-Q,Darcy,7,0
MjXAonQV4zapMTZNtMd-ug,April,14,0
ydRZroKZ572fiDebCJVPig,Glenda,1,0
HdP2mv2hu7yNTLhDcVWfmw,Fellow,21,0
Nrf8HZ-7oQ0ByDdpBE0KXQ,Sherita,3,0
RIl6rmCMB4kD6s1HL_h-mA,Haley,6,0
osoF3FNtRdM0yG9gjjuj6Q,Erica,7,0
ZUN1Sv475ll-zcQ1tJ6A_A,Nancy,3,0
DlZH2A6KFXrUrkFGdjcXLw,Haley,1,0
ktyoA2yHHTW-mhNRhYTqEQ,Erin,9,0
7NvduBS-l1v7DwvoE3dh_w,Callista,4,0
_ODtYWvy3_qCPKXB93DAkQ,Gloryl,11,0
_I2ZVBm4m-aJo8JPOpC5GQ,Amanda,6,0
ppg0j2aVlu58jWoy4ZbVhQ,Nicole,3,0
-ky4zPkDudNOleocUjf-5g,Naila,9,0
8eV1smO6CXg4ZMIN4t4sZw,Sabrina,2,0
NQxn3QuWA464yNnSSwl4GA,Lori,2,0
umvXAou140esc--kwMHP4w,Amina,6,0
-z58C9MxJ_QZ3w2vZ165RQ,Brittany,20,1
faWpvyS3PWqitmPwviKYOg,Holly,1,0
f4L8hu_qMpAMeVvqvgy2VQ,Stephanie,4,0
f0LJK7MGL6FAqTHog4jgSQ,Reagan,7,0
vMERvBY1l6qs3IKs6Bc1Yw,Stephanie,5,0
YypDCNMGL-JKJ7W8hrDOLA,Tryna,20,1
wXdFpc5hPb6eMF9d-LwsaA,Kelly,4,0
yju1lOGW5VxoRtDWHPh3Sg,Janisha,1,0
3_OCxLKr1Ezt4kCnDISDIw,Arielle,2,0
vDC1p3LZBRlF6Ff9WiuTlg,Deborah,2,0
cynZ-Y1k5GYlGQexedKTQQ,Deb,3,0
VSde6JGEMHlWcBW4ct5Iaw,Mandy,9,1
LvvUabVzf1ryBX1igdoKag,Nancy,16,0
6V2VYjmOI9VbKkwUM-1fwQ,Karlene,4,0
YTiBfdkENNnKa-aw3SzjhA,Ansley,6,0
2QhNb0xJ9Qsi6BWIdaSI3Q,Rebekah,23,0
gJCyUe-CDWCqq-k9k63ipA,Pamela,15,0
IIlS7ZB366FGZ61ir97JYQ,Grumpy,12,0
6jQWqqIj_pR0rn6aI4v_NA,Clarice,2,0
OA_XA4sPH7B91O6bEkZGhA,Victoria,1,0
30t_J5XyKUzjz-rh7l3enA,Xanda,13,0
DB-OoF81AgfIWXK1gzdZvw,Fran,7,0
tAY9jbiRoF9brhzmm1m7DA,Cherise,3,1
hStfRZyQzFh972fy8oj0lg,Marcia,8,0
MEOl7U0HpZ6jdd18NH8x7w,Fiorella,3,0
nM2SLhCqd-2vI1xQFXd3SA,Nicole,7,0
BMQdtJvXKJKye4TKQgH_sw,Ally,5,0
Rz4DaYB7JaqWKvQbNS-vPw,Alexandra,39,2
rvcBVhIskqOrLsqQvM6XAw,Nikkole,3,0
f_hUCDccMzk7pAyX9aBkMA,Marci,8,0
UakliO4CO0TkFEOAkLduYw,Kristin,3,0
JWvKzhVNSFAuPBIBONHLlw,Francine,12,0
QWJvZR4kUgMWSK2_rlweZQ,Ashly,4,0
_1tDy_8nsUtFjdfgqxNalQ,Rosalina,12,0
tHyxzi5AJC11iyevP5dVZQ,Lisa,21,0
qArVWRntbEjQ2FA0dOF4ng,Gigi,16,0
2GM4Rsk8Ao1BwNITxsMLUA,Bonnie,1,0
yb5BJ8YID7vq7nm4y4jmsA,Megan,45,0
3Ih0JVhLjVTUkiP-TNI8rw,Corryn,12,0
rxTJylbwUcwNtj0xjDTNoQ,Vanessa,4,0
p4UInT77Kfr46JTrf8ajmQ,Fenchurch,25,0
hKPmZecix4D7D5TFxcaM3Q,Melissa,3,0
kdF6COxXFsSxNSddXhlyqw,Sara,37,0
jfmXL8YSUlea8UOD7VL1Iw,Jalysa,5,0
KX8aqqXL3iyBYg7MpGSoxg,Missy,2,0
G4231ItxI6HBIcZT4YJ4Xg,Francesca,5,0
H9HSS0ykCRHEt3y3F2-Huw,Gina,4,0
